curation_id	curation_type	dataset_id	split_id	curated_field	original_value	curated_value	source_evidence	source_PMID	source_DOI	rationale	curator	curation_date_if_available	used_in_stage	used_in_figure_or_table	review_status	notes
CUR00387	split_definition	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	delivery ad26 versus baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00388	treatment_control_label	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	treatment_group_clean	delivery_ad26	delivery ad26	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00389	treatment_control_label	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	control_group_clean	baseline_0	baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00390	tissue_timepoint_annotation	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	tissue; timepoint_h	Muscle; 0; 12	Muscle; 12	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00391	delivery_platform_annotation	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	delivery_platform_or_modality	adenoviral vector	adenoviral vector	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00392	publication_context_mapping	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad26__VS=baseline_0	paper_result_alignment	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.
CUR00393	split_definition	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	delivery ad5 versus baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00394	treatment_control_label	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	treatment_group_clean	delivery_ad5	delivery ad5	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00395	treatment_control_label	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	control_group_clean	baseline_0	baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00396	tissue_timepoint_annotation	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	tissue; timepoint_h	Muscle; 0; 12	Muscle; 12	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00397	delivery_platform_annotation	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	delivery_platform_or_modality	adenoviral vector	adenoviral vector	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00398	publication_context_mapping	GSE264344	GSE264344_design__T=Muscle__H=12__B=NA__G=delivery_ad5__VS=baseline_0	paper_result_alignment	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.
CUR00399	split_definition	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0.tsv	delivery ad26 versus baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00400	treatment_control_label	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	treatment_group_clean	delivery_ad26	delivery ad26	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00401	treatment_control_label	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	control_group_clean	baseline_0	baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00402	tissue_timepoint_annotation	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	tissue; timepoint_h	dLN; 0; 12	dLN; 12	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00403	delivery_platform_annotation	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	delivery_platform_or_modality	adenoviral vector	adenoviral vector	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00404	publication_context_mapping	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad26__VS=baseline_0	paper_result_alignment	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.
CUR00405	split_definition	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0.tsv	delivery ad5 versus baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00406	treatment_control_label	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	treatment_group_clean	delivery_ad5	delivery ad5	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00407	treatment_control_label	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	control_group_clean	baseline_0	baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00408	tissue_timepoint_annotation	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	tissue; timepoint_h	dLN; 0; 12	dLN; 12	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00409	delivery_platform_annotation	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	delivery_platform_or_modality	adenoviral vector	adenoviral vector	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00410	publication_context_mapping	GSE264344	GSE264344_design__T=dLN__H=12__B=NA__G=delivery_ad5__VS=baseline_0	paper_result_alignment	Strong positive IMRS at 1-24 h matches acute innate tissue response. Weak 72 h IMRS matches waning tissue-time kinetics, not model failure.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse Ad26/Ad5 vector vaccination time course across blood, muscle, and draining lymph node from 1 h to 72 h. The paper reports that innate immune response begins by 1 h, evolves across tissues within 24 h, and wanes by 72 h.
CUR00411	split_definition	GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE264344_design/GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0.tsv	delivery ad26 versus baseline 0	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00412	treatment_control_label	GSE264344	GSE264344_design__T=Blood__H=24__B=NA__G=delivery_ad26__VS=baseline_0	treatment_group_clean	delivery_ad26	delivery ad26	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	40162786	10.1128/jvi.00247-25	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
